t,u,y,r
0.0,0.0,0.0,0
0.01,0.0,0.0,0
0.02,0.0,0.0,0
0.03,0.0,0.0,0
0.04,0.0,0.0,0
0.05,0.0,0.0,0
0.060000000000000005,0.0,0.0,0
0.07,0.0,0.0,0
0.08,0.0,0.0,0
0.09,0.0,0.0,0
0.09999999999999999,0.0,0.0,0
0.10999999999999999,372.0,0.0,1
0.11999999999999998,69.12036109082862,0.007935162053690051,1
0.12999999999999998,61.06307327107168,0.03628733790682821,1
0.13999999999999999,57.15150885470786,0.06995668314075153,1
0.15,53.254494558310334,0.1078602773337494,1
0.16,49.260406553425554,0.14943480821431993,1
0.17,45.22394606648517,0.19406665958752106,1
0.18000000000000002,41.19017492216206,0.24114364772909844,1
0.19000000000000003,37.15284470080033,0.2901903549934028,1
0.20000000000000004,33.12304235269349,0.3407961748801305,1
0.21000000000000005,29.182316038031704,0.3923965010833907,1
0.22000000000000006,25.367561359795463,0.4444441668919973,1
0.23000000000000007,21.637140582574425,0.49661464006898837,1
0.24000000000000007,18.036580422888207,0.5485186739795277,1
0.25000000000000006,14.585219027897832,0.5997913146876942,1
0.26000000000000006,11.261419417833167,0.6502054888582112,1
0.2700000000000001,8.092231544777217,0.6994899382529428,1
0.2800000000000001,5.125420282789463,0.7473064369566264,1
0.2900000000000001,2.3313639747111274,0.7934673563913897,1
0.3000000000000001,-0.27471715758376547,0.8377630757430083,1
0.3100000000000001,-2.6572952652189343,0.8799460286158562,1
0.3200000000000001,-4.828801024941792,0.9198396837424452,1
0.3300000000000001,-6.771999841587237,0.9572601726199187,1
0.34000000000000014,-8.530608367170073,0.9921849922314814,1
0.35000000000000014,-10.079536797529515,1.0245171686232848,1
0.36000000000000015,-11.413914156687511,1.0541717523083167,1
0.37000000000000016,-12.569927695278379,1.0811841762083136,1
0.38000000000000017,-13.545511101898862,1.1055711057855842,1
0.3900000000000002,-14.328493575792466,1.1273131741528315,1
0.4000000000000002,-14.93864759524554,1.1464558423467188,1
