t,u,y,r
0.5000000000000002,7.945697706260182,3.441280876305091,4.207354924039484
0.5100000000000002,7.401469402717403,3.543613878062222,4.260540109746816
0.5200000000000002,6.848530528267959,3.645493231923105,4.312021136216694
0.5300000000000002,6.3700155240172105,3.746023379307407,4.361777411724932
0.5400000000000003,5.816565536533151,3.845803928468686,4.409789034424739
0.5500000000000003,5.301420648472215,3.9443174508822874,4.456036800307178
0.5600000000000003,4.770140813474137,4.041601211598414,4.500502210882526
0.5700000000000003,4.237197388950335,4.137558494068844,4.5431674805794175
0.5800000000000003,3.686557358106697,4.232262040076239,4.584015543858836
0.5900000000000003,3.1953137426372287,4.32502767306517,4.623030062040103
0.6000000000000003,2.6525130624058733,4.416288822539131,4.660195429836133
0.6100000000000003,2.1089855218535067,4.505978651522486,4.695496781595339
0.6200000000000003,1.6495143095617282,4.593197794576553,4.728919997247695
0.6300000000000003,1.1357438685270704,4.678438508891558,4.76045170795258
0.6400000000000003,0.6140016781948638,4.761741311564172,4.790079301446125
0.6500000000000004,0.15649861802249276,4.842436881676795,4.817790927085966
0.6600000000000004,-0.3464169483261763,4.920961314560709,4.843575500591327
0.6700000000000004,-0.844181336937142,4.997252956528391,4.867422708476598
0.6800000000000004,-1.2597761230459597,5.070490848711743,4.889323012176582
0.6900000000000004,-1.7265139102696292,5.1411968896479205,4.9092676518618
0.7000000000000004,-2.1913056407130895,5.209372338711832,4.927248649942301
0.7100000000000004,-2.5939319783464025,5.274424564843049,4.9432588142586
0.7200000000000004,-3.031557538808441,5.336743736597051,4.957291740958433
0.7300000000000004,-3.459958617372193,5.3962838691577035,4.969341817058225
0.7400000000000004,-3.813601699395532,5.452349451319067,4.979404222688201
0.7500000000000004,-4.194566798873785,5.505276698226386,4.987474933020272
0.7600000000000005,-4.5681645980169225,5.555066231301279,4.9935507198779145
0.7700000000000005,-4.937777725327655,5.601760520268365,4.997629153027395
0.7800000000000005,-5.253305302271705,5.6449042332115775,4.999708601149831
0.7900000000000005,-5.591832705806471,5.684823878707664,4.9997882324937
0.8000000000000005,-5.917082425184703,5.721488613054008,4.997868015207525
0.8100000000000005,-6.180689197378699,5.754385700454849,4.99394871735262
0.8200000000000005,-6.467969001261605,5.783866619559614,4.988031906595868
0.8300000000000005,-6.744049249118361,5.809941541258288,4.980119949582683
0.8400000000000005,-7.001844893169859,5.832554869293225,4.970216010990379
0.8500000000000005,-7.209246721773743,5.851327854856567,4.958324052262342
0.8600000000000005,-7.431270553147206,5.866543479761096,4.944448830023506
0.8700000000000006,-7.639968027712352,5.878211196326857,4.928595894177766
0.8800000000000006,-7.830166930288137,5.886292677673861,4.910771585688091
0.8900000000000006,-7.981976405919723,5.890548550283013,4.8909830340402225
0.9000000000000006,-8.150737116439748,5.8913080072358595,4.869238154390975
0.9100000000000006,-8.27337492893922,5.888259898287317,4.84554564440228
0.9200000000000006,-8.399463674849484,5.881600057718853,4.819914980762239
0.9300000000000006,-8.509171621632028,5.871329207315977,4.792356415394569
0.9400000000000006,-8.603904092515016,5.857465700818384,4.762880971357975
0.9500000000000006,-8.669082720468804,5.839875904018419,4.73150043843707
0.9600000000000006,-8.73356496709145,5.818725765639133,4.698227368426623
0.9700000000000006,-8.77662644568002,5.79397032541563,4.663075070111001
0.9800000000000006,-8.806028891471716,5.765645270351344,4.626057603940838
0.9900000000000007,-8.82159857971764,5.733785895668832,4.587189776409046
1.0000000000000007,-8.823574834389799,5.6984331377507695,4.546487134128406
1.0100000000000007,-8.810381517484656,5.659609903066544,4.503965957613134
1.0200000000000007,-8.783335600811366,5.617354232278755,4.459643254766895
1.0300000000000007,-8.74329597841022,5.5717111211402885,4.413536754079867
1.0400000000000007,-8.688842737539396,5.522712874191871,4.365664897537579
1.0500000000000007,-8.62228929477441,5.470413319635199,4.316046833244365
1.0600000000000007,-8.542944649173556,5.4148589212861165,4.264702407764378
1.0700000000000007,-8.452649248397632,5.356112990296666,4.211652158183225
1.0800000000000007,-8.351083266924814,5.294234420578491,4.156917303893412
1.0900000000000007,-8.238658409336665,5.229284747317454,4.1005197381068665
1.1000000000000008,-8.113695986246775,5.161307623758796,4.042482019097947
1.1100000000000008,-7.980522374829562,5.090387444748932,3.982827361180429
1.1200000000000008,-7.835611169658042,5.016571739678286,3.9215796254220954
1.1300000000000008,-7.683782369807073,4.939953322758699,3.858763310100624
1.1400000000000008,-7.520884266844622,4.8605814974469315,3.7944035409046046
1.1500000000000008,-7.342054218839582,4.77845557256898,3.7285260608835955
1.1600000000000008,-7.161796667447007,4.693716376514228,3.6611572201512512
1.1700000000000008,-6.9629350713674025,4.606331144206364,3.592323965345625
1.1800000000000008,-6.783150178486814,4.516638756403924,3.5220538288508747
1.1900000000000008,-6.568260938147475,4.424435291285482,3.4503749177846754
1.2000000000000008,-6.369872907836328,4.330028028706767,3.3773159027557482
1.2100000000000009,-6.144801221626029,4.233290163218774,3.3029060063959967
1.2200000000000009,-5.912555649345533,4.1342871397070535,3.2271749916718466
1.2300000000000009,-5.700228680196169,4.033350272169864,3.150153149979454
1.2400000000000009,-5.456759900357715,3.93029712038137,3.0718712890285516
1.2500000000000009,-5.209430262651892,3.8252161475119184,2.9923607205197755
1.260000000000001,-4.992820383495653,3.7185359344498856,2.9116532476204022
1.270000000000001,-4.733778025655392,3.6099494495826203,2.8297811522435063
1.280000000000001,-4.476680214008219,3.499591828974809,2.7467771821356255
1.290000000000001,-4.247242141890298,3.3878494782091195,2.662674537778098
1.300000000000001,-3.985355504587112,3.2745033092402283,2.577506859107313
1.310000000000001,-3.724550711410817,3.1596665462102234,2.491308212059185
1.320000000000001,-3.4672886262756,3.0434724799604584,2.404113074943233
1.330000000000001,-3.21942671990932,2.9261096931184154,2.315956324651718
1.340000000000001,-2.9552350261714624,2.8075039906005186,2.2268732227093477
1.350000000000001,-2.706722054662393,2.687898510936281,2.1368994011691407
1.360000000000001,-2.4314444713735046,2.5671047963161415,2.0460708483600785
1.370000000000001,-2.1956383717529997,2.445597394517768,1.954423894492253
1.380000000000001,-1.921296549173971,2.323061851265967,1.8619951971252682
1.390000000000001,-1.6564644738485361,2.199664810634595,1.7688217265057051
1.400000000000001,-1.429459243761574,2.0758519718792474,1.6749407507795149
1.410000000000001,-1.1722113044265905,1.951382348946486,1.5803898210852585
1.420000000000001,-0.9166957983372663,1.8263296383422527,1.4852067565341516
1.430000000000001,-0.6624500355730709,1.7007591167019749,1.3894296290829233
1.440000000000001,-0.4123370930840222,1.574762007344344,1.2930967483055433
1.450000000000001,-0.1908874692246716,1.4486739840774552,1.1962466460699013
1.460000000000001,0.0488107295542064,1.3223552416278819,1.0989180611255738
1.470000000000001,0.2815286492419258,1.1959132306536984,1.0011499236088417
1.480000000000001,0.535999343148474,1.0691615309254494,0.9029813394711538
1.490000000000001,0.739892130638228,0.9426416276154117,0.8044515748372678
1.500000000000001,0.968507898014382,0.8161348649559117,0.7056000402993251
1.5100000000000011,1.1948569366684318,0.6896884356454689,0.6064662751531378
1.5200000000000011,1.416665471534124,0.5633692805634125,0.5070899315829982
1.5300000000000011,1.6105401145780118,0.4374792815037294,0.4075107588013346
1.5400000000000011,1.825219003744394,0.31182517082982697,0.30776858714955463
1.5500000000000012,2.0337675415996688,0.1864822725018378,0.20790331216644137
1.5600000000000012,2.2087220636825986,0.061800981649547726,0.1079548786304687
1.5700000000000012,2.404664365128835,-0.062420831566645685,0.007963264582423038
1.5800000000000012,2.5961374914191824,-0.1861335523396468,-0.09203153466528015
1.5900000000000012,2.781625295908302,-0.3092748087255117,-0.191989522526188
1.6000000000000012,2.9370795413261033,-0.4315390519427438,-0.2918707171379115
1.6100000000000012,3.1135986356160266,-0.5531395731666997,-0.39163516735433757
1.6200000000000012,3.282965963032777,-0.6740080113980578,-0.4912429687255545
1.6300000000000012,3.427296784338782,-0.7938964334641292,-0.5906542794591001
1.6400000000000012,3.5854691981024827,-0.9129519470588918,-0.6898293363561474
1.6500000000000012,3.737021976912011,-1.0311168992737767,-0.7887284707162543
1.6600000000000013,3.860879205782371,-1.1481209853054977,-0.8873121242043138
1.6700000000000013,3.9956543497780554,-1.264084783056786,-0.9855408646733623
1.6800000000000013,4.1325976215226685,-1.379045769053635,-1.083375401936911
1.6900000000000013,4.244652705998996,-1.492767585323568,-1.180776603484498
1.7000000000000013,4.366555793077315,-1.605365966269686,-1.2777055101341692
1.7100000000000013,4.481570876515085,-1.7167890483952828,-1.3741233516156328
1.7200000000000013,4.577815117279052,-1.826864512002945,-1.4699915620778508
1.7300000000000013,4.681665904113286,-1.9356884677857051,-1.5652717955148638
1.7400000000000013,4.779188759962693,-2.043217009415046,-1.6599259411036833
1.7500000000000013,4.857079195275314,-2.149271104596906,-1.7539161384481117
1.7600000000000013,4.94094778171358,-2.2539310899790057,-1.8472047927223978
1.7700000000000014,5.022541940712951,-2.3571968487574004,-1.9397545897086639
1.7800000000000014,5.096819344451683,-2.4590172535107864,-2.031528510722096
1.7900000000000014,5.156149927982698,-2.5592626282730517,-2.122489847417925
1.8000000000000014,5.21950831384974,-2.657995599701946,-2.2126022164742745
1.8100000000000014,5.277861027371425,-2.755188957274311,-2.301829574145003
1.8200000000000014,5.330721280256325,-2.850810514652644,-2.3901362306767258
1.8300000000000014,5.377065151769819,-2.9448171584336422,-2.477486864584236
1.8400000000000014,5.419031029350119,-3.0371869849987707,-2.5638465367786307
1.8500000000000014,5.458059475744071,-3.1279128851267597,-2.649180704542478
1.8600000000000014,5.492895744788113,-3.2169749715258815,-2.733455235346447
1.8700000000000014,5.518916998821572,-3.30430555853195,-2.8166364205018612
1.8800000000000014,5.546661608177389,-3.3899440254065167,-2.898690988643726
1.8900000000000015,5.56686354717536,-3.473835027456193,-2.9795861190388315
1.9000000000000015,5.5856036304907155,-3.555984820115102,-3.059289454713607
1.9100000000000015,5.599203054148888,-3.6363616556918696,-3.1377691153964786
1.9200000000000015,5.609873690117,-3.714955710665577,-3.214993710269556
1.9300000000000015,5.617075603392298,-3.791750988105556,-3.2909323505245363
1.9400000000000015,5.6210391665692185,-3.8667332953848907,-3.3655546617178196
1.9500000000000015,5.621732695031728,-3.9398874328021365,-3.43883079591988
1.9600000000000015,5.619857578078968,-4.011204525560863,-3.510731443654038
1.9700000000000015,5.6151529666297115,-4.0806724340537315,-3.581227845619863
1.9800000000000015,5.607649073342887,-4.148278472787839,-3.6502918041965082
1.9900000000000015,5.598266311713578,-4.21401889093908,-3.717895694721383
2.0000000000000013,5.586051869519565,-4.2778791043018405,-3.78401247653965
2.010000000000001,5.571729112027656,-4.33985109253098,-3.848615703820128
2.020000000000001,5.555505726282638,-4.399928162389969,-3.9116795361332697
2.0300000000000007,5.53744397005974,-4.4581034224238145,-3.9731787487869896
2.0400000000000005,5.5174938111848375,-4.514368629704185,-4.033088742916205
2.0500000000000003,5.4961793286488865,-4.568720086017082,-4.091385555322054
2.06,5.473484554595518,-4.621153115667127,-4.148045868056855
2.07,5.449257507260823,-4.671660636870421,-4.203047017750973
2.0799999999999996,5.422556917201035,-4.720224400932071,-4.25636700467787
2.0899999999999994,5.3962851236636125,-4.766855642425852,-4.3079845015537
2.099999999999999,5.368827560782007,-4.811548461114113,-4.3578788620679365
2.109999999999999,5.340840524951979,-4.854303070414499,-4.406030129141622
2.1199999999999988,5.31228157319096,-4.895118506600024,-4.452419042909936
2.1299999999999986,5.2798931765859916,-4.9339577751489365,-4.497027048425882
2.1399999999999983,5.252259858174953,-4.970873791528207,-4.539836303082019
2.149999999999998,5.221548503210956,-5.005838270374312,-4.580829683747267
2.159999999999998,5.189649564528867,-5.038840155128577,-4.619990793615932
2.1699999999999977,5.15940590501524,-5.069897704848373,-4.657303968766205
2.1799999999999975,5.128341356423177,-5.099003403129778,-4.69275428442553
2.1899999999999973,5.096362753509842,-5.126147390892277,-4.726327560940308
2.199999999999997,5.064141822272942,-5.151325783974814,-4.758010369447571
2.209999999999997,5.03436429192429,-5.1745632911008705,-4.787790037246347
2.2199999999999966,5.002676447313246,-5.195838758988057,-4.815654652866574
2.2299999999999964,4.972228834435914,-5.215163112565941,-4.841593070833527
2.239999999999996,4.941512438380237,-5.232531209170627,-4.86559491612586
2.249999999999996,4.912115598143057,-5.247954491907781,-4.887650588325477
2.259999999999996,4.882585558557391,-5.261429061663042,-4.90775126545757
2.2699999999999956,4.853678068356233,-5.272958433511741,-4.9258889075192895
2.2799999999999954,4.823549969019597,-5.28252558189544,-4.942056259695645
2.289999999999995,4.794370469158424,-5.2901356361809455,-4.956246855261329
2.299999999999995,4.769498058990657,-5.2958317408707325,-4.968455018167316
2.3099999999999947,4.741521318007781,-5.299578577507072,-4.978675865311222
2.3199999999999945,4.713825848900105,-5.301374112534134,-4.986905308490463
2.3299999999999943,4.689351855725928,-5.301249192416151,-4.9931400560374914
2.339999999999994,4.664139317549811,-5.299193284280011,-4.997377614136418
2.349999999999994,4.640067308248204,-5.295215659012466,-4.999616287820504
2.3599999999999937,4.615888290383193,-5.289312048818678,-4.999855181650123
2.3699999999999934,4.593201461671939,-5.281495742450361,-4.998094200070929
2.3799999999999932,4.570181785246834,-5.271760472731025,-4.9943340474520745
2.389999999999993,4.549364485520053,-5.260128272464514,-4.988576227804471
2.399999999999993,4.526826388034389,-5.246578210920824,-4.98082304417921
2.4099999999999926,4.508034418017999,-5.231150137453287,-4.9710775977463655
2.4199999999999924,4.487400844982355,-5.213824349868073,-4.959343786554572
2.429999999999992,4.468413049482331,-5.194618326549106,-4.945626303971861
2.439999999999992,4.449521227698392,-5.173533756446293,-4.929930636808365
2.4499999999999917,4.431540504606952,-5.150581789038027,-4.912263063121678
2.4599999999999915,4.412307104152193,-5.125749188950978,-4.89263064970571
2.4699999999999913,4.396602453648005,-5.099077375148822,-4.871041249264065
2.479999999999991,4.379135772785915,-5.070551602294692,-4.8475034972690665
2.489999999999991,4.362856515603111,-5.040188831724683,-4.822026808507677
2.4999999999999907,4.346709433420255,-5.007995955445786,-4.794621373315719
2.5099999999999905,4.330523639015898,-4.9739783538230995,-4.765298153501867
2.5199999999999902,4.315042366505493,-4.9381505832029795,-4.734068877963075
2.52999999999999,4.299480314211567,-4.900519953199773,-4.700946037993177
2.53999999999999,4.283790426538919,-4.8610936915666425,-4.665942882286524
2.5499999999999896,4.268604970495145,-4.819887126939925,-4.629073411638701
2.5599999999999894,4.253191991701512,-4.776908951586441,-4.590352373346377
2.569999999999989,4.237573361216015,-4.732168875827492,-4.549795255308597
2.579999999999989,4.22191758821269,-4.685679503877546,-4.507418279831822
2.5899999999999888,4.205982932323842,-4.637452006699977,-4.4632383971412235
2.5999999999999885,4.189844058035339,-4.5874995580186955,-4.41727327860082
2.6099999999999883,4.1746124545821,-4.535849377239101,-4.369541309645168
2.619999999999988,4.157458463810855,-4.482499306495647,-4.320061582425432
2.629999999999988,4.140028642118915,-4.42746508014236,-4.26885388817278
2.6399999999999877,4.122185806843515,-4.370762329223538,-4.215938709282151
2.6499999999999875,4.105187728164032,-4.312422082042811,-4.161337211119575
2.6599999999999873,4.085776761019997,-4.252442034726641,-4.105071233556309
2.669999999999987,4.0658440232674185,-4.190840309876842,-4.047163282233173
2.679999999999987,4.046798907136494,-4.127651595056973,-3.9876365195586017
2.6899999999999866,4.024970766267845,-4.062873547192032,-3.9265147554439848
2.6999999999999864,4.002485342149795,-3.996526661289705,-3.8638224377800228
2.709999999999986,3.9809080230983778,-3.9286493324876135,-3.7995846426578943
2.719999999999986,3.956093816148444,-3.8592384064386844,-3.7338270643391565
2.7299999999999858,3.9304720637732586,-3.7883166491097486,-3.666576004978379
2.7399999999999856,3.9061208841659525,-3.715929626404426,-3.597858364102639
2.7499999999999853,3.878359578691482,-3.6420764368677734,-3.527701627852063
2.759999999999985,3.8492872272050755,-3.5667783750080106,-3.4561338579857415
2.769999999999985,3.818768836962991,-3.4900565431576056,-3.3831836806573956
2.7799999999999847,3.7896372046556293,-3.411962123119357,-3.3088802749653015
2.7899999999999845,3.7558881160636783,-3.332486755138063,-3.233253361281036
2.7999999999999843,3.721185830965938,-3.251660124750794,-3.1563331893617286
2.809999999999984,3.687957223548903,-3.169537308921508,-3.0781505262505577
2.819999999999984,3.6493876059734154,-3.086106143634132,-2.9987366439703464
2.8299999999999836,3.6101143697201294,-3.001402143161628,-2.9181233070151698
2.8399999999999834,3.568984763287066,-2.9154502503160127,-2.8363427596449786
2.849999999999983,3.5300589110061393,-2.8283170661708397,-2.753427712988329
2.859999999999983,3.4824996550530454,-2.739961743646172,-2.669411331958364
2.869999999999983,3.440649443052127,-2.650487921077956,-2.584327221987292
2.8799999999999826,3.3922216078276044,-2.5598773322854536,-2.4982094155846624
2.8899999999999824,3.342054161611414,-2.4681611598052773,-2.4110923587248134
2.899999999999982,3.2911291715626296,-2.3753811740391764,-2.323010897068944
2.909999999999982,3.237666448457897,-2.2815622352033498,-2.234000262027313
2.9199999999999817,3.186819381823196,-2.1867809556576234,-2.1440960566671436
2.9299999999999815,3.1291833021509103,-2.0910212586715122,-2.0533342414718745
2.9399999999999813,3.071257811929092,-1.9943324855357107,-1.961751119957441
2.949999999999981,3.0107084679555958,-1.8967414432381997,-1.869383324151357
2.959999999999981,2.9493621897898588,-1.798293678388694,-1.776267799940392
2.9699999999999807,2.8851441938341216,-1.699014814739294,-1.682441792292705
2.9799999999999804,2.8202796123348883,-1.5989530040385282,-1.5879428303603595
2.9899999999999802,2.7525162087957686,-1.4981346263457174,-1.4928087124681586
2.99999999999998,2.682110498931015,-1.3965893101163238,-1.3970774909948214
3.00999999999998,2.6101957284834683,-1.2943584323805195,-1.3007874571525373
3.0199999999999796,2.5359990316462144,-1.19147620338811,-1.2039771256709941
3.0299999999999794,2.4603447578769218,-1.0879854244235663,-1.1066852193919967
3.039999999999979,2.3824375351819165,-0.9839213843344086,-1.0089506537808488
3.049999999999979,2.3032079035578095,-0.8793288908576906,-0.9108125213606846
3.0599999999999787,2.22178468484304,-0.7742443487480908,-0.8123100760759812
3.0699999999999785,2.1392229785270973,-0.6687147679928594,-0.713482717591504
3.0799999999999783,2.0545413707744427,-0.5627775252644499,-0.6143699755329661
3.089999999999978,1.9689598505105312,-0.45648206272629144,-0.5150114936757056
3.099999999999978,1.8813443251623059,-0.34986654296095254,-0.41544701408770324
3.1099999999999777,1.7931372202156917,-0.24298318805029717,-0.3157163612332855
3.1199999999999775,1.6974251296509388,-0.13581661734532702,-0.21585942604386968
3.1299999999999772,1.606230129732087,-0.028470153135708776,-0.11591614996212368
3.139999999999977,1.5132305156440942,0.07901625895244468,-0.015926508965920877
3.149999999999977,1.4134812708804771,0.18665085431827505,0.08406950242151767
3.1599999999999766,1.3150341518116881,0.29436217254158087,0.18403188712889934
3.1699999999999764,1.2187906989523154,0.40207106638064116,0.28392066153515527
3.179999999999976,1.1164678156116752,0.5097801892341254,0.3836958714623555
3.189999999999976,1.0149836852844911,0.6174239923621393,0.4833176081568475
3.1999999999999758,0.9120577024262455,0.7249601018740875,0.5827460242522255
3.2099999999999755,0.8056515677903557,0.8323662693645754,0.6819413497077463
3.2199999999999753,0.6989791048412057,0.9395887529449648,0.7808639077158139
3.229999999999975,0.5890734613314208,1.04660329313668,0.8794741305721753
3.239999999999975,0.48528171911125106,1.1532946743140196,0.9777325755024731
3.2499999999999747,0.36680992639046384,1.2597526486488015,1.0755999404388303
3.2599999999999745,0.26564877367225304,1.365752121221277,1.1730370797401537
3.2699999999999743,0.1538491199149612,1.4713455857242899,1.2700050198498667
3.279999999999974,0.030082445647347633,1.5765968522873601,1.3664649748848143
3.289999999999974,-0.0727004258030961,1.6812465251595823,1.462378362149098
3.2999999999999736,-0.19307148842070365,1.785417248533948,1.5577068175666402
3.3099999999999734,-0.3073017681731489,1.8889963578263136,1.652412211026303
3.319999999999973,-0.4223441705623796,1.9919421018124603,1.7464566616334247
3.329999999999973,-0.5372560359224057,2.094204188135439,1.8398025528616713
3.3399999999999728,-0.65361550860043,2.195748823436231,1.932412547599147
3.3499999999999726,-0.769340823250845,2.2965226664047567,2.02424960308274
3.3599999999999723,-0.8863954746696527,2.3964927158055547,2.1152769857147344
3.369999999999972,-1.002651088701426,2.4956060088016803,2.2054582857557605
3.379999999999972,-1.1191343407083605,2.5938208720398697,2.2947574318882027
3.3899999999999717,-1.2380673218114353,2.6911181498976586,2.3831387056442477
3.3999999999999715,-1.354849935479339,2.787434397939816,2.470566755692794
3.4099999999999713,-1.4740320934706497,2.882751899182308,2.5570066119795136
3.419999999999971,-1.5908843275275117,2.9770073683197555,2.6424236997144086
3.429999999999971,-1.7100202369732669,3.0701839623879046,2.7267838532012645
3.4399999999999706,-1.8266295381723223,3.1622184890754568,2.810053329503473
3.4499999999999704,-1.9453654123774768,3.2530946846892355,2.8921988219407577
3.45999999999997,-2.061402205787984,3.3427498088564542,2.9731874734114037
3.46999999999997,-2.179269410804028,3.4311669399775138,3.0529868895346564
3.47999999999997,-2.2943661494018963,3.5182849438746477,3.131565151608044
3.4899999999999696,-2.411004349289859,3.604086437250847,3.208890829374434
3.4999999999999694,-2.524780080964054,3.6885118370950885,3.2849329935937144
3.509999999999969,-2.6398190264043544,3.771543532039719,3.3596612284140805
3.519999999999969,-2.7518836632394676,3.8531234419795264,3.4330456435379664
3.5299999999999687,-2.864948075931059,3.9332339987156244,3.5050568861777687
3.5399999999999685,-2.9749035246039073,4.011818544128061,3.575666152796569
3.5499999999999683,-3.0856151296488936,4.088859868109866,3.6448452006291636
3.559999999999968,-3.193056847367559,4.164302614396207,3.712566358978795
3.569999999999968,-3.3010359936683624,4.238130288262714,3.778802540285059
3.5799999999999677,-3.412850712457545,4.310358932567618,3.8435272509585716
3.5899999999999674,-3.518518899874512,4.380907554919185,3.9067146019780474
3.5999999999999672,-3.621097899401821,4.449727802600748,3.968339319245566
3.609999999999967,-3.7279731900441018,4.51684450781351,4.028376753695872
3.619999999999967,-3.827105379468792,4.582165526979799,4.086802891155672
3.6299999999999666,-3.9253174739095593,4.645668352934967,4.14359436194899
3.6399999999999664,-4.0262833257626,4.7073670141790664,4.198728450244716
3.649999999999966,-4.12647916387513,4.767241258462535,4.252183103142644
3.659999999999966,-4.217398814980216,4.825190100898897,4.303936939494334
3.6699999999999657,-4.312669329219334,4.881247779684613,4.353969258455288
3.6799999999999655,-4.40313207297025,4.935359645870861,4.402260047765008
3.6899999999999653,-4.497042070947362,4.9875527686562435,4.44878999175164
3.699999999999965,-4.582366301844057,5.037738001298082,4.493540479057981
3.709999999999965,-4.669385196022258,5.085928788613996,4.536493610085773
3.7199999999999647,-4.755869206893154,5.1321170435839845,4.5776322041553055
3.7299999999999645,-4.837062946953173,5.176249913931029,4.616939806377458
3.7399999999999642,-4.918746391205604,5.218332487586958,4.654400694235436
3.749999999999964,-5.003732396043862,5.258396840953084,4.689999883873569
3.759999999999964,-5.0736393863228075,5.296298402727674,4.723723136090651
3.7699999999999636,-5.155356480504109,5.332156456395718,4.755556962035432
3.7799999999999634,-5.2214289799415265,5.36582308161087,4.785488628601979
3.789999999999963,-5.2951326003406,5.39737981361483,4.81350616352275
3.799999999999963,-5.362513054991616,5.426772000338222,4.839598360157339
3.8099999999999627,-5.426850727661979,5.453979592350234,4.863754781974983
3.8199999999999625,-5.497808477491741,5.479075638309599,4.8859657667290355
3.8299999999999623,-5.553416598425742,5.501921685303513,4.906222430321738
3.839999999999962,-5.615367260544949,5.522592611849839,4.924516670357739
3.849999999999962,-5.672441940882772,5.541053742125685,4.940841169384943
3.8599999999999617,-5.725858209194259,5.55728469066172,4.955189397821398
3.8699999999999615,-5.777656202196589,5.5712861737866355,4.967555616567036
3.8799999999999613,-5.829507602655541,5.583075170916334,4.977934879299238
3.889999999999961,-5.876279889307089,5.592620296322636,4.9863230344513
3.899999999999961,-5.92270735777946,5.599937146960498,4.992716726873004
3.9099999999999606,-5.964397111486759,5.60500021496763,4.997113399172626
3.9199999999999604,-6.007561290748627,5.607844161814557,4.999511292739871
3.92999999999996,-6.043522511537464,5.608421815802924,4.999909448449281
3.93999999999996,-6.081032399250415,5.606771172466793,4.998307707043882
3.9499999999999598,-6.115995948095189,5.602890375705082,4.994706709198879
3.9599999999999596,-6.143246389010384,5.596732021474669,4.989107895265398
3.9699999999999593,-6.171880280068472,5.588336820996806,4.981513504694363
3.979999999999959,-6.197655588139021,5.577704462015089,4.9719265751407455
3.989999999999959,-6.2232122247420865,5.564859298369188,4.960350941248541
3.9999999999999587,-6.2421503792421476,5.549767994194344,4.9467912331169686
